Timestamp,UltrasonicMid,Anomaly
2024-04-20 12:48:24.379353523,53.1,False
2024-04-20 12:48:25.032331227,90.0,False
2024-04-20 12:48:25.233273268,63.9,True
2024-04-20 12:48:25.388263941,90.0,False
2024-04-20 12:48:26.024876833,90.0,False
2024-04-20 12:48:26.250074625,90.0,False
2024-04-20 12:48:27.114860058,90.0,False
2024-04-20 12:48:27.939189434,90.0,False
2024-04-20 12:48:28.236432076,90.0,False
2024-04-20 12:48:28.383117199,90.0,False
2024-04-20 12:48:29.020209074,90.0,False
2024-04-20 12:48:29.233668566,90.0,False
2024-04-20 12:48:29.380374908,90.0,False
2024-04-20 12:48:30.233776569,90.0,False
2024-04-20 12:48:30.380447149,84.6,False
2024-04-20 12:48:31.010672331,85.4,False
2024-04-20 12:48:31.233659506,84.6,False
2024-04-20 12:48:31.943425894,85.7,False
2024-04-20 12:48:32.233868599,90.0,False
2024-04-20 12:48:32.380523443,90.0,False
2024-04-20 12:48:33.015832424,90.0,False
2024-04-20 12:48:33.234779596,90.0,False
2024-04-20 12:48:33.381460190,90.0,False
2024-04-20 12:48:34.010211706,90.0,False
2024-04-20 12:48:34.232997894,90.0,False
2024-04-20 12:48:34.358039618,74.9,False
2024-04-20 12:48:34.981156349,86.1,False
2024-04-20 12:48:35.233956099,64.0,False
2024-04-20 12:48:35.358961105,62.8,False
2024-04-20 12:48:35.981548786,78.2,False
2024-04-20 12:48:36.233833790,84.0,False
2024-04-20 12:48:36.380488396,88.5,False
2024-04-20 12:48:37.008976460,90.0,False
2024-04-20 12:48:37.233957529,86.8,False
2024-04-20 12:48:37.367254019,88.9,False
2024-04-20 12:48:37.995994806,90.0,False
2024-04-20 12:48:38.234065294,74.7,False
2024-04-20 12:48:38.908481359,8.4,False
2024-04-20 12:48:39.234234333,80.8,False
2024-04-20 12:48:39.380688906,90.0,False
2024-04-20 12:48:40.014750719,90.0,False
2024-04-20 12:48:40.234299660,90.0,False
2024-04-20 12:48:40.389283180,90.0,False
2024-04-20 12:48:41.234050035,90.0,False
2024-04-20 12:48:41.380677223,25.3,True
2024-04-20 12:48:42.236926794,90.0,False
2024-04-20 12:48:42.383588076,90.0,False
2024-04-20 12:48:43.007564068,90.0,False
2024-04-20 12:48:43.233866692,90.0,False
2024-04-20 12:48:43.380529404,90.0,False
2024-04-20 12:48:44.013187647,90.0,False
2024-04-20 12:48:44.234224558,90.0,False
2024-04-20 12:48:44.359268904,90.0,False
2024-04-20 12:48:44.982084513,90.0,False
2024-04-20 12:48:45.233420372,90.0,False
2024-04-20 12:48:45.367177486,90.0,False
2024-04-20 12:48:46.000570059,90.0,False
2024-04-20 12:48:46.234288216,90.0,False
2024-04-20 12:48:46.375942469,90.0,False
2024-04-20 12:48:47.007697105,90.0,False
2024-04-20 12:48:47.234469891,90.0,False
2024-04-20 12:48:47.367837191,90.0,False
2024-04-20 12:48:47.999337196,90.0,False
2024-04-20 12:48:48.234292507,90.0,False
2024-04-20 12:48:48.367660999,90.0,False
2024-04-20 12:48:48.999447584,90.0,False
2024-04-20 12:48:49.234350681,90.0,False
2024-04-20 12:48:49.367677689,66.1,True
2024-04-20 12:48:49.996614456,90.0,False
2024-04-20 12:48:50.234395027,79.4,False
2024-04-20 12:48:50.367764711,82.7,False
2024-04-20 12:48:50.995522738,76.4,False
2024-04-20 12:48:51.234210014,56.9,False
2024-04-20 12:48:51.367541313,58.0,False
2024-04-20 12:48:51.994813204,87.5,False
2024-04-20 12:48:52.233751535,81.3,False
2024-04-20 12:48:52.367125511,65.5,False
2024-04-20 12:48:53.129165173,60.7,False
2024-04-20 12:48:53.284615278,56.9,False
2024-04-20 12:48:53.909046412,28.3,False
2024-04-20 12:48:54.237253904,53.1,False
2024-04-20 12:48:54.359149218,66.2,False
2024-04-20 12:48:54.986733913,68.0,False
2024-04-20 12:48:55.234317064,90.0,False
2024-04-20 12:48:55.359325886,90.0,False
2024-04-20 12:48:55.978111267,39.2,False
2024-04-20 12:48:56.234438896,44.1,False
2024-04-20 12:48:56.359452486,54.8,False
2024-04-20 12:48:57.044971704,48.7,False
2024-04-20 12:48:57.234400511,90.0,False
2024-04-20 12:48:57.381057501,90.0,False
2024-04-20 12:48:57.999972105,90.0,False
2024-04-20 12:48:58.234368801,90.0,False
2024-04-20 12:48:58.895596027,90.0,False
2024-04-20 12:48:59.234632015,90.0,False
2024-04-20 12:48:59.381300449,90.0,False
2024-04-20 12:49:00.012909889,90.0,False
2024-04-20 12:49:00.234848976,75.7,False
2024-04-20 12:49:00.368211508,67.7,False
2024-04-20 12:49:00.989850998,68.1,False
2024-04-20 12:49:01.234599829,90.0,False
2024-04-20 12:49:01.381232500,82.2,False
2024-04-20 12:49:02.007956028,79.1,False
2024-04-20 12:49:02.234739304,76.6,False
2024-04-20 12:49:02.381429672,90.0,False
2024-04-20 12:49:03.011135101,90.0,False
2024-04-20 12:49:03.234755754,90.0,False
2024-04-20 12:49:03.947662354,45.4,True
2024-04-20 12:49:04.235057116,90.0,False
2024-04-20 12:49:04.885080099,90.0,False
2024-04-20 12:49:05.235775232,90.0,False
2024-04-20 12:49:06.071504116,90.0,False
2024-04-20 12:49:06.235576391,90.0,False
2024-04-20 12:49:06.886307001,90.0,False
2024-04-20 12:49:07.235607386,90.0,False
2024-04-20 12:49:07.360709190,90.0,False
2024-04-20 12:49:07.984522581,90.0,False
2024-04-20 12:49:08.335501671,90.0,False
2024-04-20 12:49:08.987660170,90.0,False
2024-04-20 12:49:09.335407495,90.0,False
2024-04-20 12:49:09.983549595,90.0,False
2024-04-20 12:49:10.235610485,90.0,False
2024-04-20 12:49:10.884177208,90.0,False
2024-04-20 12:49:11.235826492,90.0,False
2024-04-20 12:49:11.883885622,90.0,False
2024-04-20 12:49:12.285268068,90.0,False
2024-04-20 12:49:13.235743046,90.0,False
2024-04-20 12:49:14.053774118,90.0,False
2024-04-20 12:49:14.234795809,90.0,False
2024-04-20 12:49:14.381526232,90.0,False
2024-04-20 12:49:15.023708820,90.0,False
2024-04-20 12:49:15.235588551,78.3,False
2024-04-20 12:49:15.382272243,74.4,False
2024-04-20 12:49:16.006210566,72.9,False
2024-04-20 12:49:16.235614777,69.0,False
2024-04-20 12:49:16.382302284,40.4,False
2024-04-20 12:49:17.008324862,66.1,False
2024-04-20 12:49:17.235994816,73.6,False
2024-04-20 12:49:17.382745504,21.5,False
2024-04-20 12:49:18.012726307,71.6,False
2024-04-20 12:49:18.335625410,68.0,False
2024-04-20 12:49:18.957845449,70.9,False
2024-04-20 12:49:19.235877991,63.6,False
2024-04-20 12:49:19.369197845,56.0,False
2024-04-20 12:49:20.008450508,57.2,False
2024-04-20 12:49:21.030610800,90.0,False
2024-04-20 12:49:22.155708790,90.0,False
2024-04-20 12:49:22.336152077,58.0,True
2024-04-20 12:49:22.981744051,90.0,False
2024-04-20 12:49:24.238094807,90.0,False
2024-04-20 12:49:25.060080290,90.0,False
2024-04-20 12:49:25.971906185,90.0,False
2024-04-20 12:49:26.237707376,90.0,False
2024-04-20 12:49:26.384383202,90.0,False
2024-04-20 12:49:27.197608232,90.0,False
2024-04-20 12:49:28.110521793,90.0,False
2024-04-20 12:49:28.251880884,90.0,False
2024-04-20 12:49:29.082714319,90.0,False
2024-04-20 12:49:29.917153835,90.0,False
2024-04-20 12:49:30.235600471,90.0,False
2024-04-20 12:49:30.382269621,90.0,False
2024-04-20 12:49:31.164062977,90.0,False
2024-04-20 12:49:32.005969524,90.0,False
2024-04-20 12:49:32.234885693,90.0,False
2024-04-20 12:49:32.980800152,90.0,False
2024-04-20 12:49:33.235686064,74.7,False
2024-04-20 12:49:33.382360935,77.8,False
2024-04-20 12:49:34.030580044,90.0,False
2024-04-20 12:49:34.235548496,70.0,False
2024-04-20 12:49:34.382237434,65.8,False
2024-04-20 12:49:35.119646311,63.1,False
2024-04-20 12:49:35.285828590,90.0,False
2024-04-20 12:49:35.930097818,90.0,False
2024-04-20 12:49:36.235021830,23.2,False
2024-04-20 12:49:37.044123411,49.5,False
2024-04-20 12:49:37.360683680,38.7,False
2024-04-20 12:49:37.977031708,39.1,False
2024-04-20 12:49:38.179648876,27.5,False
2024-04-20 12:49:38.329465151,29.0,False
2024-04-20 12:49:38.487709761,28.8,False
2024-04-20 12:49:38.620618343,29.2,False
2024-04-20 12:49:39.177353382,31.5,False
2024-04-20 12:49:39.320566893,37.1,False
2024-04-20 12:49:39.958358288,90.0,False
2024-04-20 12:49:40.219489574,90.0,False
2024-04-20 12:49:41.030970097,90.0,False
2024-04-20 12:49:41.952613115,90.0,False
2024-04-20 12:49:42.220930576,86.9,False
2024-04-20 12:49:42.934998989,81.9,False
2024-04-20 12:49:43.320465088,90.0,False
2024-04-20 12:49:43.959472418,90.0,False
2024-04-20 12:49:44.221410036,90.0,False
2024-04-20 12:49:44.857263088,90.0,False
2024-04-20 12:49:45.221226931,90.0,False
2024-04-20 12:49:45.858696699,90.0,False
2024-04-20 12:49:46.221451283,90.0,False
2024-04-20 12:49:47.044560909,90.0,False
2024-04-20 12:49:47.868111134,90.0,False
2024-04-20 12:49:48.213545561,90.0,False
2024-04-20 12:49:49.213545561,90.0,False
2024-04-20 12:49:49.847033501,59.2,False
2024-04-20 12:49:50.213859081,57.3,False
2024-04-20 12:49:51.024124384,90.0,False
2024-04-20 12:49:51.213361263,88.5,False
2024-04-20 12:49:51.845470190,87.9,False
2024-04-20 12:49:52.213817120,90.0,False
2024-04-20 12:49:52.846556902,90.0,False
2024-04-20 12:49:53.211562157,80.0,False
2024-04-20 12:49:53.840524912,76.8,False
2024-04-20 12:49:54.210920334,90.0,False
2024-04-20 12:49:55.140617132,89.8,False
2024-04-20 12:49:55.965366602,74.5,False
2024-04-20 12:49:56.328104973,90.0,False
2024-04-20 12:49:56.969581604,90.0,False
2024-04-20 12:49:57.313124418,72.9,True
2024-04-20 12:49:57.947471380,90.0,False
2024-04-20 12:49:58.212509394,90.0,False
2024-04-20 12:49:58.857573986,90.0,False
2024-04-20 12:49:59.213557482,90.0,False
2024-04-20 12:49:59.928100109,90.0,False
2024-04-20 12:50:00.211055517,90.0,False
2024-04-20 12:50:00.847920418,90.0,False
2024-04-20 12:50:01.211057901,90.0,False
2024-04-20 12:50:01.847455502,90.0,False
2024-04-20 12:50:02.211251497,51.7,True
2024-04-20 12:50:02.855159760,90.0,False
2024-04-20 12:50:03.211000204,90.0,False
2024-04-20 12:50:03.848322392,90.0,False
2024-04-20 12:50:04.211213112,89.1,True
2024-04-20 12:50:04.839869022,90.0,False
2024-04-20 12:50:05.211321354,82.5,False
2024-04-20 12:50:05.837728500,83.4,False
2024-04-20 12:50:06.211344481,88.9,False
2024-04-20 12:50:06.832611561,90.0,False
2024-04-20 12:50:07.211304426,69.3,False
2024-04-20 12:50:07.838148355,58.8,False
2024-04-20 12:50:08.211577892,49.4,False
2024-04-20 12:50:08.987737894,90.0,False
2024-04-20 12:50:09.210909128,90.0,False
2024-04-20 12:50:09.357643366,75.7,False
2024-04-20 12:50:09.978351116,77.9,False
2024-04-20 12:50:10.211351633,58.5,False
2024-04-20 12:50:10.358068228,80.4,False
2024-04-20 12:50:11.002274036,67.8,False
2024-04-20 12:50:12.212019205,90.0,False
2024-04-20 12:50:13.211987495,90.0,False
2024-04-20 12:50:14.029221535,68.8,True
2024-04-20 12:50:15.053755760,90.0,False
2024-04-20 12:50:15.905945063,90.0,False
2024-04-20 12:50:16.210868835,57.7,False
2024-04-20 12:50:17.025832891,52.6,False
2024-04-20 12:50:17.844200611,90.0,False
2024-04-20 12:50:18.222815990,90.0,False
2024-04-20 12:50:18.908946991,74.8,True
2024-04-20 12:50:19.069144249,90.0,False
2024-04-20 12:50:19.846213102,90.0,False
2024-04-20 12:50:20.965825081,31.1,True
2024-04-20 12:50:22.069003820,90.0,False
2024-04-20 12:50:22.241089582,90.0,False
2024-04-20 12:50:22.888989449,90.0,False
2024-04-20 12:50:23.240524769,90.0,False
2024-04-20 12:50:24.220079899,90.0,False
2024-04-20 12:50:25.068993807,90.0,False
2024-04-20 12:50:25.241083145,90.0,False
2024-04-20 12:50:25.883019447,90.0,False
2024-04-20 12:50:26.074286938,21.3,True
2024-04-20 12:50:26.246352196,90.0,False
2024-04-20 12:50:26.890166998,90.0,False
2024-04-20 12:50:27.069293976,61.2,True
2024-04-20 12:50:27.210366249,90.0,False
2024-04-20 12:50:27.851845980,90.0,False
2024-04-20 12:50:28.064700364,90.0,False
2024-04-20 12:50:28.214019537,90.0,False
2024-04-20 12:50:28.855223179,90.0,False
2024-04-20 12:50:29.774625540,90.0,False
2024-04-20 12:50:30.228923798,90.0,False
2024-04-20 12:50:30.369900703,90.0,False
2024-04-20 12:50:31.008725405,90.0,False
2024-04-20 12:50:31.184809208,90.0,False
2024-04-20 12:50:31.819678783,90.0,False
2024-04-20 12:50:32.068800449,90.0,False
2024-04-20 12:50:32.209825754,85.5,False
2024-04-20 12:50:33.027529716,86.1,False
2024-04-20 12:50:33.844102859,84.3,False
2024-04-20 12:50:34.183915377,83.3,False
2024-04-20 12:50:34.999367952,83.8,False
2024-04-20 12:50:35.821473598,90.0,False
2024-04-20 12:50:36.223124027,90.0,False
2024-04-20 12:50:37.000720501,90.0,False
2024-04-20 12:50:37.814624786,61.7,True
2024-04-20 12:50:38.135039091,90.0,False
2024-04-20 12:50:38.909100771,90.0,False
2024-04-20 12:50:39.068519592,90.0,False
2024-04-20 12:50:39.841589212,90.0,False
2024-04-20 12:50:40.184362411,90.0,False
2024-04-20 12:50:41.067528725,90.0,False
2024-04-20 12:50:41.216790199,90.0,False
2024-04-20 12:50:41.846883059,90.0,False
2024-04-20 12:50:42.284570217,90.0,False
2024-04-20 12:50:43.068497896,90.0,False
2024-04-20 12:50:43.217862844,90.0,False
2024-04-20 12:50:44.032378912,90.0,False
2024-04-20 12:50:44.184525967,90.0,False
2024-04-20 12:50:44.812202692,90.0,False
2024-04-20 12:50:45.068566561,90.0,False
2024-04-20 12:50:45.217842579,90.0,False
2024-04-20 12:50:45.844754219,90.0,False
2024-04-20 12:50:46.068310499,90.0,False
2024-04-20 12:50:46.217583895,90.0,False
2024-04-20 12:50:46.847042084,90.0,False
2024-04-20 12:50:47.064148187,90.0,False
2024-04-20 12:50:47.213867426,90.0,False
2024-04-20 12:50:47.841861010,90.0,False
2024-04-20 12:50:48.224355221,90.0,False
2024-04-20 12:50:48.404782057,30.4,True
2024-04-20 12:50:49.064419031,90.0,False
2024-04-20 12:50:49.213685036,90.0,False
2024-04-20 12:50:49.857109070,90.0,False
2024-04-20 12:50:50.064971685,90.0,False
2024-04-20 12:50:50.214050293,90.0,False
2024-04-20 12:50:50.837188721,90.0,False
2024-04-20 12:50:51.064974307,90.0,False
2024-04-20 12:50:51.214279890,90.0,False
2024-04-20 12:50:51.840085030,90.0,False
2024-04-20 12:50:52.064194441,90.0,False
2024-04-20 12:50:52.213476181,90.0,False
2024-04-20 12:50:52.988902569,90.0,False
2024-04-20 12:50:53.180704832,90.0,False
2024-04-20 12:50:53.853943825,90.0,False
2024-04-20 12:50:54.224734306,90.0,False
2024-04-20 12:50:55.030190229,90.0,False
2024-04-20 12:50:55.185693502,90.0,False
2024-04-20 12:50:55.811889887,90.0,False
2024-04-20 12:50:56.066584349,90.0,False
2024-04-20 12:50:56.247003555,90.0,False
2024-04-20 12:50:57.066549301,90.0,False
2024-04-20 12:50:57.215855598,90.0,False
2024-04-20 12:50:57.857673407,90.0,False
2024-04-20 12:50:58.066869497,90.0,False
2024-04-20 12:50:58.880136013,90.0,False
2024-04-20 12:50:59.067091942,90.0,False
2024-04-20 12:50:59.216379642,90.0,False
2024-04-20 12:50:59.843000889,90.0,False
2024-04-20 12:51:00.239435673,78.1,True
2024-04-20 12:51:00.388711929,90.0,False
2024-04-20 12:51:01.014251232,90.0,False
2024-04-20 12:51:01.183034897,90.0,False
2024-04-20 12:51:01.956162930,90.0,False
2024-04-20 12:51:02.133079766,90.0,False
2024-04-20 12:51:02.774235487,90.0,False
2024-04-20 12:51:03.066028594,87.0,False
2024-04-20 12:51:03.215301275,79.0,False
2024-04-20 12:51:03.855156422,76.2,False
2024-04-20 12:51:04.066605568,74.6,False
2024-04-20 12:51:04.215932608,76.2,False
2024-04-20 12:51:04.849409103,78.5,False
2024-04-20 12:51:05.066477299,90.0,False
2024-04-20 12:51:05.215761185,90.0,False
2024-04-20 12:51:05.841078281,90.0,False
2024-04-20 12:51:06.227297783,90.0,False
2024-04-20 12:51:06.376579285,90.0,False
2024-04-20 12:51:07.005355358,90.0,False
2024-04-20 12:51:07.751898050,90.0,False
2024-04-20 12:51:08.066578865,90.0,False
2024-04-20 12:51:08.215913057,90.0,False
2024-04-20 12:51:08.860017776,90.0,False
2024-04-20 12:51:09.090994596,90.0,False
2024-04-20 12:51:09.247390032,90.0,False
2024-04-20 12:51:09.869965076,40.2,True
2024-04-20 12:51:10.063614368,90.0,False
2024-04-20 12:51:10.212893009,90.0,False
2024-04-20 12:51:10.838138342,90.0,False
2024-04-20 12:51:11.064103364,90.0,False
2024-04-20 12:51:11.213438988,90.0,False
2024-04-20 12:51:12.035815954,90.0,False
2024-04-20 12:51:12.223023415,90.0,False
2024-04-20 12:51:12.372301102,90.0,False
2024-04-20 12:51:13.016913176,90.0,False
2024-04-20 12:51:13.824789047,90.0,False
2024-04-20 12:51:14.061976433,90.0,False
2024-04-20 12:51:14.211643934,90.0,False
2024-04-20 12:51:14.837383986,90.0,False
2024-04-20 12:51:15.063349485,90.0,False
2024-04-20 12:51:15.212631702,90.0,False
2024-04-20 12:51:15.838028193,90.0,False
2024-04-20 12:51:16.062945127,90.0,False
2024-04-20 12:51:16.212230444,90.0,False
2024-04-20 12:51:16.840826511,90.0,False
2024-04-20 12:51:17.063308716,90.0,False
2024-04-20 12:51:17.212590933,90.0,False
2024-04-20 12:51:17.858056307,90.0,False
2024-04-20 12:51:18.221459389,90.0,False
2024-04-20 12:51:18.370809555,90.0,False
2024-04-20 12:51:19.014300108,80.9,True
2024-04-20 12:51:19.179566860,90.0,False
2024-04-20 12:51:19.805421829,90.0,False
2024-04-20 12:51:20.064337968,72.4,True
2024-04-20 12:51:20.213618517,90.0,False
2024-04-20 12:51:20.838599205,90.0,False
2024-04-20 12:51:21.063635110,41.7,True
2024-04-20 12:51:21.212924242,90.0,False
2024-04-20 12:51:21.838498116,90.0,False
2024-04-20 12:51:22.064535141,90.0,False
2024-04-20 12:51:22.253294705,90.0,False
2024-04-20 12:51:23.064186811,90.0,False
2024-04-20 12:51:23.877204418,90.0,False
2024-04-20 12:51:24.228199244,90.0,False
2024-04-20 12:51:24.377487898,90.0,False
2024-04-20 12:51:25.003895521,90.0,False
2024-04-20 12:51:25.130517482,90.0,False
2024-04-20 12:51:25.754927397,90.0,False
2024-04-20 12:51:26.064425707,87.6,False
2024-04-20 12:51:26.213702917,86.1,False
2024-04-20 12:51:26.836335421,86.7,False
2024-04-20 12:51:27.067401648,90.0,False
2024-04-20 12:51:27.216683149,90.0,False
2024-04-20 12:51:27.841276407,90.0,False
2024-04-20 12:51:28.069592714,83.9,False
2024-04-20 12:51:28.218864202,83.6,False
2024-04-20 12:51:28.842379093,83.3,False
2024-04-20 12:51:29.069518328,6.1,False
2024-04-20 12:51:29.218791962,82.9,False
2024-04-20 12:51:29.840940237,82.8,False
2024-04-20 12:51:30.221533537,60.8,False
2024-04-20 12:51:30.370829105,90.0,False
2024-04-20 12:51:30.995688915,90.0,False
2024-04-20 12:51:31.138129711,90.0,False
2024-04-20 12:51:31.768288374,90.0,False
2024-04-20 12:51:32.069395304,90.0,False
2024-04-20 12:51:32.218669891,90.0,False
2024-04-20 12:51:32.849363089,90.0,False
2024-04-20 12:51:33.067348957,90.0,False
2024-04-20 12:51:33.216633558,90.0,False
2024-04-20 12:51:33.848947763,90.0,False
2024-04-20 12:51:34.182961702,90.0,False
2024-04-20 12:51:34.928642511,90.0,False
2024-04-20 12:51:35.066917658,90.0,False
2024-04-20 12:51:35.859813929,90.0,False
2024-04-20 12:51:36.227108240,90.0,False
2024-04-20 12:51:36.376366377,90.0,False
2024-04-20 12:51:37.007763147,90.0,False
2024-04-20 12:51:37.182942390,90.0,False
2024-04-20 12:51:37.815047264,90.0,False
2024-04-20 12:51:38.133541106,90.0,False
2024-04-20 12:51:38.841930151,90.0,False
2024-04-20 12:51:39.183292389,86.3,False
2024-04-20 12:51:39.832059383,85.7,False
2024-04-20 12:51:40.183199883,88.3,False
2024-04-20 12:51:40.861809969,90.0,False
2024-04-20 12:51:41.184102058,90.0,False
2024-04-20 12:51:41.812458992,90.0,False
2024-04-20 12:51:42.219332695,90.0,False
2024-04-20 12:51:42.368611813,90.0,False
2024-04-20 12:51:42.994292498,75.1,True
2024-04-20 12:51:43.133530855,90.0,False
2024-04-20 12:51:43.760703087,90.0,False
2024-04-20 12:51:44.091826916,80.8,False
2024-04-20 12:51:44.216896057,76.9,False
2024-04-20 12:51:44.849705935,75.1,False
2024-04-20 12:51:45.067492962,55.7,False
2024-04-20 12:51:45.216824293,74.3,False
2024-04-20 12:51:45.860521317,22.5,False
2024-04-20 12:51:46.775196791,90.0,False
2024-04-20 12:51:47.067638636,90.0,False
2024-04-20 12:51:47.216914177,90.0,False
2024-04-20 12:51:47.843983889,90.0,False
2024-04-20 12:51:48.227241755,90.0,False
2024-04-20 12:51:48.376577139,90.0,False
2024-04-20 12:51:49.022322416,90.0,False
2024-04-20 12:51:49.183422089,90.0,False
2024-04-20 12:51:49.803908825,90.0,False
2024-04-20 12:51:50.066574097,90.0,False
2024-04-20 12:51:50.215855360,90.0,False
2024-04-20 12:51:50.842755318,90.0,False
2024-04-20 12:51:51.067722082,90.0,False
2024-04-20 12:51:51.217003107,90.0,False
2024-04-20 12:51:51.844477177,90.0,False
2024-04-20 12:51:52.067413092,77.9,True
2024-04-20 12:51:52.839152336,90.0,False
2024-04-20 12:51:53.067223310,90.0,False
2024-04-20 12:51:53.850770950,90.0,False
2024-04-20 12:51:54.226967573,90.0,False
2024-04-20 12:51:54.376247883,90.0,False
2024-04-20 12:51:55.003647804,90.0,False
2024-04-20 12:51:55.133468865,90.0,False
2024-04-20 12:51:55.759800911,90.0,False
2024-04-20 12:51:56.067577839,90.0,False
2024-04-20 12:51:56.216857672,90.0,False
2024-04-20 12:51:56.845128298,90.0,False
2024-04-20 12:51:57.183108091,85.4,False
2024-04-20 12:51:57.880048037,82.8,False
2024-04-20 12:51:58.067449093,80.9,False
2024-04-20 12:51:58.840188503,80.9,False
2024-04-20 12:51:59.067155600,72.5,False
2024-04-20 12:51:59.216495037,90.0,False
2024-04-20 12:51:59.854821205,46.2,True
2024-04-20 12:52:00.296459198,90.0,False
2024-04-20 12:52:01.066314936,90.0,False
