Timestamp,UltrasonicHead,UltrasonicMid,Latitude,Longitude,GyroX,GyroY,GyroZ,IRFront,IRBack,IsHeadObstacle,IsMidObstacle,IsStaircase
1713606656.9171522,38.6,90,0.0,0.0,-85.0806481970227,-9.811687868148343,85.15277623001408,False,False,0,0,0
1713606657.5408013,120,90,0.0,0.0,-84.66457671157274,-10.257542734824911,84.75009279048902,False,False,0,0,0
1713606657.9173543,120,90,0.0,0.0,-85.27396592428694,-9.877515535108998,85.34417702464489,False,False,0,0,0
1713606658.5399117,120,90,0.0,0.0,-85.17611159879417,-10.078647937198783,85.25072391280449,False,False,0,0,0
1713606658.9170427,120,90,0.0,0.0,-85.04962150361007,-9.97603616304335,85.12465233904028,False,False,0,0,0
1713606659.5419445,120,90,0.0,0.0,-85.11573100222961,-10.182563210831187,85.1928433849629,False,False,0,0,0
1713606659.9170175,76.8,90,0.0,0.0,-84.61120525662568,-9.931651511509038,84.69219425531784,False,False,0,0,0
1713606660.541913,120,90,0.0,0.0,-84.95715013510332,-9.666832151178957,85.02893588485365,False,False,0,0,0
1713606660.9169536,120,90,0.0,0.0,-84.53002200086758,-10.162247699025414,84.61609010590809,False,False,0,0,0
1713606661.542366,120,90,0.0,0.0,-84.70616965971332,-9.771899174517072,84.78319100671902,False,False,0,0,0
1713606661.9165769,120,90,0.0,0.0,-84.9954548346531,-9.89675272061971,85.07011285870499,False,False,0,0,0
1713606662.5415092,120,90,0.0,0.0,-85.0320354446064,-9.666682401958486,85.10274771784545,False,False,0,0,0
1713606662.9157956,120,90,0.0,0.0,-84.760161573188,-9.878020086579204,84.83805353460608,False,False,0,0,0
1713606663.540786,120,90,0.0,0.0,-85.40723144488649,-10.098605835632373,85.47853440124398,False,False,0,0,0
1713606663.9167483,120,90,0.0,0.0,-85.38348045718573,-9.97307780243859,85.45338751142903,False,False,0,0,0
1713606664.5417013,120,90,0.0,0.0,-85.25002347883141,-10.029841540069127,85.3227794728166,False,False,0,0,0
1713606664.914784,120,90,0.0,0.0,-84.84390429394627,-10.361387335941625,84.9282073930562,False,False,0,0,0
1713606665.5381992,120,90,0.0,0.0,-84.9261055699604,-9.81987421789273,85.00063487415126,False,False,0,0,0
1713606665.9147735,120,90,0.0,0.0,-85.30917549650484,-9.994674545908339,85.38051982505047,False,False,0,0,0
1713606666.5399265,120,90,0.0,0.0,-85.22155143274138,-9.951980696486705,85.29361643080229,False,False,0,0,0
1713606666.9151404,120,90,0.0,0.0,-84.90343203490718,-10.021507612030202,84.98139395901862,False,False,0,0,0
1713606667.5401433,120,90,0.0,0.0,-84.70061353076771,-9.93726418314724,84.78034101989198,False,False,0,0,0
1713606667.9147737,120,90,0.0,0.0,-85.0296669327582,-9.804032652083192,85.10243272524295,False,False,0,0,0
1713606668.5398123,120,90,0.0,0.0,-85.2745457559049,-9.763836936268596,85.34314557546526,False,False,0,0,0
1713606668.9149237,120,90,0.0,0.0,-85.25909021822316,-9.87834490659221,85.32953510203548,False,False,0,0,0
1713606669.5398839,120,90,0.0,0.0,-85.21146235481989,-10.100437372895684,85.28584512316324,False,False,0,0,0
1713606669.9150026,120,90,0.0,0.0,-84.07182727749186,-10.076369410427946,84.16358694107169,False,False,0,0,0
1713606670.540355,120,90,0.0,0.0,-84.92794760078131,-10.159561434886356,85.00767911914286,False,False,0,0,0
1713606670.9154043,120,90,0.0,0.0,-84.69274766170068,-10.01672164300701,84.77387279947834,False,False,0,0,0
1713606671.5404236,120,90,0.0,0.0,-84.6446004893184,-9.964391272769479,84.72561484121226,False,False,0,0,0
1713606671.9148138,120,90,0.0,0.0,-85.08030240072739,-9.109462763083313,85.1425012863593,False,False,0,0,0
1713606672.5357099,64.8,90,0.0,0.0,-84.53163325930245,-10.179024249835255,84.61795941715435,False,False,0,0,0
1713606672.9159253,53.4,69.1,0.0,0.0,-84.98235212385184,-9.975073021227155,85.05839296492157,False,False,0,1,0
1713606673.5414667,120,90,0.0,0.0,-84.9559533703368,-10.091925341002016,85.03419299246423,False,False,0,0,0
1713606673.9140403,101.0,90,0.0,0.0,-85.60758535419231,-9.95967644679611,85.67390732660397,False,False,0,0,0
1713606674.038957,120,90,0.0,0.0,-84.97233999312687,-9.994381915773566,85.04882782442068,False,False,0,0,0
1713606674.6642222,120,90,0.0,0.0,-84.8883666180999,-10.143344446480121,84.96846791799547,False,False,0,0,0
1713606674.9154294,120,90,0.0,0.0,-83.14857457648492,-11.013616208326848,83.2753536224719,False,True,0,0,0
1713606675.536177,56.4,90,0.0,0.0,-85.2770040167336,-9.708385158722344,85.34479330775369,False,True,1,0,0
1713606675.915586,120,90,0.0,0.0,-86.06819061216014,-9.85096418810554,86.12624993900232,False,True,0,0,0
1713606676.5396829,120,90,0.0,0.0,-84.11920435359215,-9.982914451895137,84.20854944467915,False,True,0,0,0
1713606676.914547,120,90,0.0,0.0,-85.16477980818378,-10.24607366681996,85.24206678420911,False,True,0,0,0
1713606677.5382316,120,90,0.0,0.0,-85.48133230809509,-10.008809171973212,85.55024139123628,False,True,0,0,0
1713606677.9191632,120,90,0.0,0.0,-84.88693607431756,-10.014014815739577,84.96503503740675,False,True,0,0,0
1713606678.5442994,120,90,0.0,0.0,-84.55580259601635,-9.862897671424111,84.63650300842363,False,True,0,0,0
1713606678.9152455,120,90,0.0,0.0,-84.91918443838127,-10.33484072060434,85.00182641271246,False,True,0,0,0
1713606679.0619888,120,90,0.0,0.0,-85.03262071851546,-9.864567359183008,85.10624159510246,False,True,0,0,0
1713606679.6870413,120,90,0.0,0.0,-85.69627703749094,-7.211296549851535,85.73038301774434,False,True,0,0,0
1713606679.91457,120,90,0.0,0.0,-85.28510522612565,-9.99893882655062,85.35687831071684,False,True,0,0,0
1713606680.5382864,120,90,0.0,0.0,-85.26255665198988,-9.68621924679929,85.33024484092313,False,True,0,0,0
1713606680.9138715,120,80.8,0.0,0.0,-84.99307760294707,-9.980665512957337,85.06903997493953,False,True,0,1,0
1713606681.538903,120,90,0.0,0.0,-85.43587586763252,-10.183930039663675,85.50793144732185,False,True,0,0,0
1713606681.9145021,120,90,0.0,0.0,-84.2377412866627,-9.822695999451572,84.3224933656816,False,True,0,0,0
1713606682.536465,120,69.0,0.0,0.0,-85.24778432956568,-10.262910307605916,85.32398768025837,False,True,0,1,0
1713606682.914142,120,90,0.0,0.0,-83.96807458594985,-9.956024302381758,84.05924036583332,False,True,0,0,0
1713606683.5378435,120,90,0.0,0.0,-85.12224410661364,-9.718833513940508,85.1924154681875,False,True,0,0,0
1713606683.914121,102.6,90,0.0,0.0,-85.03263375896397,-10.064178191020885,85.10925612032868,False,True,1,0,0
1713606684.5393958,120,90,0.0,0.0,-85.21253139928898,-9.954275143292337,85.2847662618193,False,True,0,0,0
1713606684.9140508,120,90,0.0,0.0,-84.9687501387686,-9.842369084344066,85.04298797866028,False,True,0,0,0
1713606685.5381408,120,90,0.0,0.0,-84.65143694202858,-10.108586238877932,84.73469966025705,False,True,0,0,0
1713606685.9138885,120,90,0.0,0.0,-85.30561229402099,-10.132574910283394,85.37898960269864,False,True,0,0,0
1713606686.5388339,120,90,0.0,0.0,-85.02197654270807,-9.978003329149193,85.09745812619191,False,True,0,0,0
1713606686.9138978,120,2.1,0.0,0.0,-85.11526165381426,-9.969251437821628,85.1891924457552,False,True,0,1,0
1713606687.5370097,120,90,0.0,0.0,-84.9012990906647,-10.173067332712074,84.98166435355179,False,True,0,0,0
1713606687.9138901,120,90,0.0,0.0,-85.13201105518831,-10.083228359003765,85.20737696207276,False,True,0,0,0
1713606688.5370593,120,90,0.0,0.0,-84.99047961332755,-10.172185371702472,85.06941848642408,False,True,0,0,0
1713606688.9136093,120,90,0.0,0.0,-85.05455773502719,-10.24682656118388,85.13362658157463,False,True,0,0,0
1713606689.53676,120,90,0.0,0.0,-85.61494424678533,-10.000361974561683,85.68169532693771,False,True,0,0,0
1713606689.9136252,120,1.3,0.0,0.0,-85.01659974451127,-10.08196550711008,85.09374189763454,False,True,0,1,0
1713606690.5372565,120,90,0.0,0.0,-85.13863962145192,-9.68536511975031,85.20809434244143,False,True,0,0,0
1713606690.9136677,120,90,0.0,0.0,-84.53988920693115,-9.994430374489495,84.62299442847542,False,True,0,0,0
1713606691.5365343,120,90,0.0,0.0,-82.21857063273154,-8.868939612276536,82.3121744592269,False,True,0,0,0
1713606691.912771,120,90,0.0,0.0,-85.27520832233438,-10.156693030834456,85.34941403864535,False,True,0,0,0
1713606692.5377228,120,90,0.0,0.0,-85.20910812884833,-10.146812740301149,85.28421075686619,False,True,0,0,0
1713606692.9133182,53.8,68.5,0.0,0.0,-84.91434789886252,-9.907816178849776,84.9903913652544,False,True,1,1,0
1713606693.5383155,120,90,0.0,0.0,-85.50605817298063,-9.968487595002088,85.57403903350856,False,True,0,0,0
1713606693.9137356,120,90,0.0,0.0,-85.18759499037176,-10.187539117785528,85.26364159411406,False,True,0,0,0
1713606694.0304809,120,0.8,0.0,0.0,-85.35293027950038,-9.947191423561543,85.42293802337761,False,True,0,1,0
1713606694.6506221,75.2,90,0.0,0.0,-83.64451551449886,-10.689636208452145,83.75524901028201,False,True,1,0,0
1713606694.9133942,120,90,0.0,0.0,-84.89224024056863,-9.950307861473373,84.96927080842504,False,True,0,0,0
1713606695.536897,120,90,0.0,0.0,-85.36601227956984,-9.95091596292447,85.43587425401859,False,True,0,0,0
1713606695.913128,120,90,0.0,0.0,-83.9852804625969,-10.878654068785439,84.09375848302803,False,True,0,0,0
1713606696.5380301,120,90,0.0,0.0,-85.44248192496046,-10.189654136470345,85.5145134696085,False,True,0,0,0
1713606696.916136,120,90,0.0,0.0,-84.06183010644935,-10.032564810495652,84.15295027844644,False,True,0,0,0
1713606697.539893,106.8,90,0.0,0.0,-85.45071337271854,-10.20175852862999,85.52278474830625,False,True,1,0,0
1713606697.9135013,120,90,0.0,0.0,-85.04919200572853,-9.83260133298977,85.12209250616556,False,True,0,0,0
1713606698.536527,120,90,0.0,0.0,-85.29982884140442,-9.95708958501719,85.3707806857623,False,True,0,0,0
1713606698.9161417,120,90,0.0,0.0,-85.16724401286507,-10.022178386925587,85.24116101034933,False,True,0,0,0
1713606699.5412173,120,90,0.0,0.0,-85.14330707658956,-9.955615558398547,85.2166109764821,False,True,0,0,0
1713606699.9134145,100.8,90,0.0,0.0,-87.01823922478548,-7.642948687285503,87.04475244246338,False,True,1,0,0
1713606700.53883,120,90,0.0,0.0,-84.97397834478495,-9.951541392095782,85.04978870407292,False,True,0,0,0
1713606700.9132051,120,90,0.0,0.0,-85.09393301435223,-10.089283039195623,85.16998226426338,False,True,0,0,0
1713606701.5378006,120,90,0.0,0.0,-85.28581466681315,-9.56336799069103,85.35147540377727,False,True,0,0,0
1713606701.9133112,120,90,0.0,0.0,-85.11293966361444,-9.81510160001261,85.1846417181198,False,True,0,0,0
1713606702.53711,120,90,0.0,0.0,-85.57723880718902,-9.975665491678793,85.644234806957,False,True,0,0,0
1713606702.9129083,120,90,0.0,0.0,-84.83069861434213,-10.188076053633129,84.91242251417185,False,True,0,0,0
1713606703.5358937,113.3,90,0.0,0.0,-84.81675851788437,-10.108836659742016,84.89743762470465,False,True,1,0,0
1713606703.9136689,109.8,90,0.0,0.0,-84.8907976831337,-9.847528502456472,84.96627054284838,False,True,1,0,0
1713606704.5376747,105.8,90,0.0,0.0,-85.46740669355384,-9.791223730329996,85.53356369302793,False,True,1,0,0
1713606704.9135346,105.8,90,0.0,0.0,-85.16728362535278,-10.054011562344495,85.2416690842669,False,True,1,0,0
1713606705.5385473,120,90,0.0,0.0,-84.87599086473425,-9.849613674027724,84.95171557072953,False,True,0,0,0
1713606705.9140809,85.8,90,0.0,0.0,-85.43862733181594,-9.94256327181556,85.50727489771744,False,True,1,0,0
1713606706.5387664,120,90,0.0,0.0,-85.12420703641385,-9.674110240226035,85.19370751887338,False,True,0,0,0
1713606706.9141307,104.6,90,0.0,0.0,-84.96073703323725,-10.34606140681584,85.04287728462587,False,True,1,0,0
1713606707.5323813,27.0,90,0.0,0.0,-85.13867513690113,-9.964897903163326,85.21218581257884,False,True,1,0,0
1713606707.9144824,120,90,0.0,0.0,-85.07289005235099,-10.38304448365072,85.15376680135753,False,True,0,0,0
1713606708.5382464,120,90,0.0,0.0,-84.3582833114716,-9.626328168679278,84.43797491799339,False,True,0,0,0
1713606708.9148662,120,90,0.0,0.0,-85.61698781895142,-10.335372323034115,85.68824021047728,False,True,0,0,0
1713606709.5398517,120,90,0.0,0.0,-85.18630542430417,-10.046062611677405,85.26027994136244,False,True,0,0,0
1713606709.9136965,120,90,0.0,0.0,-84.88614535966074,-9.948629895910338,84.96324238148905,False,True,0,0,0
1713606710.5387254,120,90,0.0,0.0,-85.37855939601847,-10.179189500261,85.45145594196809,False,True,0,0,0
1713606710.9145887,120,90,0.0,0.0,-85.5100477138238,-10.188415831718112,85.58098986919849,False,True,0,0,0
1713606711.5378547,120,90,0.0,0.0,-86.22515946993734,-9.833242732519286,86.28069434627822,False,True,0,0,0
1713606711.9148343,120,90,0.0,0.0,-85.13432794312007,-9.946153535414535,85.20762883337311,False,True,0,0,0
1713606712.5382552,120,90,0.0,0.0,-84.80185098971573,-9.93872762048167,84.88007008857593,False,True,0,0,0
1713606712.914955,120,90,0.0,0.0,-85.32826001416434,-9.964747998492856,85.39888904617192,False,True,0,0,0
1713606713.5342155,67.1,90,0.0,0.0,-84.88715022011753,-10.185383741923008,84.96793438368476,False,True,1,0,0
1713606713.9143364,120,90,0.0,0.0,-85.59605497611071,-10.100596737036636,85.66444177145249,False,True,0,0,0
1713606714.539504,120,90,0.0,0.0,-84.05370768080964,-11.361871141052466,84.1706480276998,False,True,0,0,0
1713606714.915406,120,90,0.0,0.0,-85.02848183185574,-9.819600283888363,85.10149580619338,False,True,0,0,0
1713606715.5378327,109.3,90,0.0,0.0,-84.97922420472261,-9.941424192245446,85.05480153057653,False,True,1,0,0
1713606715.9150624,108.6,90,0.0,0.0,-85.33453975497025,-9.908014694545205,85.40427460527224,False,True,1,0,0
1713606716.538625,120,90,0.0,0.0,-85.59920675857173,-9.62688004411084,85.66129967617158,False,True,0,0,0
1713606716.9152899,98.6,90,0.0,0.0,-84.8924693349028,-10.06915699609071,84.97134260453394,False,True,1,0,0
1713606717.53434,29.2,90,0.0,0.0,-83.99027881082438,-9.91586696108578,84.08037723735676,False,True,1,0,0
1713606717.91554,120,90,0.0,0.0,-85.5612836322953,-9.948015072876847,85.6281509935999,False,True,0,0,0
1713606718.5366046,76.4,90,0.0,0.0,-84.90412742322432,-9.928061261591157,84.98063541504096,False,True,1,0,0
1713606718.9159014,120,90,0.0,0.0,-85.02431313567813,-10.173772323074937,85.10274063181615,False,True,0,0,0
1713606719.535149,67.5,90,0.0,0.0,-85.19788350656736,-9.915232356760388,85.26977457250591,False,True,1,0,0
1713606719.9157758,58.6,63.5,0.0,0.0,-85.00783708171494,-10.044605839947938,85.08454538550656,False,True,1,1,0
1713606720.5331175,54.4,69.0,0.0,0.0,-85.58458790119657,-10.065076202186527,85.65267331558839,False,True,1,1,0
1713606720.915444,50.7,70.6,0.0,0.0,-85.01785899413322,-9.734285018218767,85.08976693613677,False,True,1,1,0
1713606721.5358,70.5,90,0.0,0.0,-85.33759955509491,-10.377536808357881,85.41403096627364,False,True,1,0,0
1713606721.916216,105.1,90,0.0,0.0,-85.18846549832195,-9.909946427662017,85.26042162097976,False,True,1,0,0
1713606722.539016,120,90,0.0,0.0,-85.17247199577177,-10.194083797022492,85.2488564657794,False,True,0,0,0
1713606722.916155,120,90,0.0,0.0,-83.93291739662959,-10.391859812456552,84.03279952927032,False,True,0,0,0
1713606723.5381725,105.4,90,0.0,0.0,-85.18186012071895,-10.0271439894625,85.25562538125504,False,True,1,0,0
1713606723.9165623,120,90,0.0,0.0,-84.78080096734905,-9.993077427675741,84.86019760580089,False,True,0,0,0
1713606724.5396175,120,90,0.0,0.0,-84.7574327248891,-10.184633582658298,84.84026535754731,False,True,0,0,0
1713606724.9164076,120,90,0.0,0.0,-85.35169829261648,-9.842038306681363,85.42025567845785,False,True,0,0,0
1713606725.5413783,120,90,0.0,0.0,-84.98162110062471,-10.308368300180254,85.06282594119257,False,True,0,0,0
1713606725.916738,101.3,90,0.0,0.0,-85.26240647669512,-9.817215515317432,85.33193548434734,False,True,1,0,0
1713606726.5422072,120,90,0.0,0.0,-84.94141665954508,-10.521021901989068,85.0266777499712,False,True,0,0,0
1713606726.9171932,96.1,90,0.0,0.0,-84.45666355792576,-9.81076177157398,84.53797812083079,False,True,1,0,0
1713606727.541801,120,90,0.0,0.0,-85.10441662076752,-10.084702425178488,85.18023387937829,False,True,0,0,0
1713606727.9171019,120,90,0.0,0.0,-85.2816066943492,-10.043903928489266,85.35407903849101,False,True,0,0,0
1713606728.5424054,120,90,0.0,0.0,-85.09585833065239,-9.940934957445105,85.16966421583616,False,True,0,0,0
1713606728.9172106,120,90,0.0,0.0,-85.06416244799536,-10.017051911366694,85.13958662717336,False,True,0,0,0
1713606729.542205,120,90,0.0,0.0,-85.39441366274177,-10.307228444513681,85.46889305127037,False,True,0,0,0
1713606729.917401,120,90,0.0,0.0,-84.43776361871836,-10.217619023408782,84.52624607708618,False,True,0,0,0
1713606730.5394795,85.0,90,0.0,0.0,-85.11724043616694,-9.594695777971632,85.18570540931215,False,True,1,0,0
1713606730.9207883,120,90,0.0,0.0,-85.00967107443532,-9.631826531008063,85.08019315539903,False,True,0,0,0
1713606731.545911,120,90,0.0,0.0,-85.14099220796818,-10.31793013331065,85.21975138767417,False,True,0,0,0
1713606731.9172473,114.5,90,0.0,0.0,-85.5583623475396,-9.934119268389024,85.62508756691005,False,True,1,0,0
1713606732.5406473,106.4,90,0.0,0.0,-85.19409552628497,-10.17977544873345,85.2699235407924,False,True,1,0,0
1713606732.9183252,96.6,90,0.0,0.0,-84.03228264718858,-9.923007087911992,84.12187541185813,False,True,1,0,0
1713606733.5395513,90.6,90,0.0,0.0,-85.0837278712475,-10.125221014548911,85.16047849828365,False,True,1,0,0
1713606733.9184864,120,90,0.0,0.0,-84.94119090582886,-9.90915896053416,85.01685140040317,False,True,0,0,0
1713606734.0434408,35.5,90,0.0,0.0,-84.79938431121667,-9.944211683090286,84.87772689072872,False,True,1,0,0
1713606734.6667266,120,90,0.0,0.0,-85.19115900535704,-9.88803425252058,85.26275778852701,False,True,0,0,0
1713606734.9182942,120,90,0.0,0.0,-85.49748855885558,-10.357932638612873,85.57101034924703,False,True,0,0,0
1713606735.5415978,120,90,0.0,0.0,-85.01020681147973,-9.987128970739597,85.08600584287855,False,True,0,0,0
1713606735.918707,120,90,0.0,0.0,-86.17133076872199,-10.176097805899312,86.23164573518416,False,True,0,0,0
1713606736.542538,120,90,0.0,0.0,-85.0853382528323,-9.90871749277165,85.15882579499211,False,True,0,0,0
1713606736.9211898,120,90,0.0,0.0,-84.80311109572243,-10.241861691848557,84.88614090915216,False,True,0,0,0
1713606737.546266,120,90,0.0,0.0,-85.12440354502354,-10.314358813574625,85.20337832936718,False,True,0,0,0
1713606737.921217,120,90,0.0,0.0,-84.9988441905257,-9.704164905649987,85.07058301772042,False,True,0,0,0
1713606738.5462823,120,90,0.0,0.0,-85.88213859155347,-10.601971042765703,85.95255270675158,False,True,0,0,0
1713606738.9186592,120,90,0.0,0.0,-85.39066860837276,-9.927922604484348,85.45983734509258,False,True,0,0,0
1713606739.543677,120,90,0.0,0.0,-84.89345747839815,-9.961253889387125,84.97063868681388,False,True,0,0,0
1713606739.9214544,49.0,46.2,0.0,0.0,-85.46266084846644,-10.294933372012665,85.53585756671278,False,True,1,1,0
1713606740.546487,120,90,0.0,0.0,-85.28086829775069,-10.331127572951596,85.3575452899428,False,True,0,0,0
1713606740.9215524,0.4,52.8,0.0,0.0,-88.73952235058913,-10.401815717390619,88.7602406164161,False,True,1,1,0
1713606741.5443919,120,90,0.0,0.0,-84.67127376672094,-10.166596955197498,84.75517817515947,False,True,0,0,0
1713606741.921916,120,90,0.0,0.0,-86.40804376421197,-9.701108640826561,86.45947394341155,False,True,0,0,0
1713606742.5471964,120,90,0.0,0.0,-85.59290519056366,-10.001607083036877,85.66000971509703,False,True,0,0,0
1713606742.9186342,120,90,0.0,0.0,-85.17923392190735,-10.088639899626623,85.25394524654612,False,True,0,0,0
1713606743.5424604,120,90,0.0,0.0,-84.90586181945547,-10.109647268797621,84.98515945420478,False,True,0,0,0
1713606743.9218168,113.7,90,0.0,0.0,-85.044472325049,-10.053995971921799,85.12075699409156,False,True,1,0,0
1713606744.5411496,120,30.0,0.0,0.0,-85.0557369645369,-9.6339580062869,85.12563571642617,False,True,0,1,0
1713606744.9199836,120,20.9,0.0,0.0,-84.26137108940937,-10.88253719422074,84.36491000761959,False,True,0,1,0
1713606745.5389168,120,22.9,0.0,0.0,-84.15554165388399,-12.979492077466814,84.30536471705888,False,True,0,1,0
1713606745.9220874,120,90,0.0,0.0,-85.06515064386058,-9.92098232289281,85.1391238271244,False,True,0,0,0
1713606746.5470717,120,90,0.0,0.0,-85.02084288378477,-10.005856291908007,85.09676273328922,False,True,0,0,0
1713606746.9216154,120,90,0.0,0.0,-83.60885737293857,-10.91209781151235,83.72488573746853,False,True,0,0,0
1713606747.5431843,101.2,90,0.0,0.0,-85.21468647142478,-9.925983669406365,85.28647988126815,False,True,1,0,0
1713606747.921857,120,90,0.0,0.0,-85.33619838162645,-10.046430130837471,85.40786451413322,False,True,0,0,0
1713606748.5449402,120,90,0.0,0.0,-85.77851513147277,-10.488069088458019,85.84916888473337,False,True,0,0,0
1713606748.9218655,120,90,0.0,0.0,-85.26361064992575,-9.962008003311965,85.33518213528697,False,True,0,0,0
1713606749.5468378,120,90,0.0,0.0,-84.02251144566965,-9.837473353866782,84.11071544634137,False,True,0,0,0
1713606749.9209259,120,82.5,0.0,0.0,-85.47808716333282,-10.308496666221135,85.55122581883025,False,True,0,1,0
1713606750.5458443,120,90,0.0,0.0,-84.81054922158175,-10.040713041651916,84.89024330539024,False,True,0,0,0
1713606750.9228551,120,90,0.0,0.0,-85.19217308903261,-9.555706532470673,85.25903704536744,False,True,0,0,0
1713606751.5474906,120,90,0.0,0.0,-84.8798396898585,-10.053860537421675,84.95866958881679,False,True,0,0,0
1713606751.9221435,120,90,0.0,0.0,-84.37332096709736,-10.082542475288173,84.46049013082752,False,True,0,0,0
1713606752.545359,120,90,0.0,0.0,-84.30838930053038,-10.113520033676576,84.39711208823435,False,True,0,0,0
1713606752.9220994,120,72.3,0.0,0.0,-84.11359077842353,-11.341388804118044,84.22892976870821,False,True,0,1,0
1713606753.5469017,120,90,0.0,0.0,-81.01317592696375,-9.78477537140913,81.1449653036133,False,True,0,0,0
1713606753.9222584,120,53.4,0.0,0.0,-88.77540005294159,-12.436243117091324,88.80413798374684,False,True,0,1,0
1713606754.543109,120,53.5,0.0,0.0,-84.92896975092889,-11.174231045141983,85.02534890424114,False,True,0,1,0
1713606754.9221632,120,90,0.0,0.0,-85.9890013074037,-10.00706407089627,86.05012089833865,False,True,0,0,0
1713606755.5458179,120,90,0.0,0.0,-84.92859521993985,-9.946091603982019,85.00501006275138,False,True,0,0,0
1713606755.9220886,120,90,0.0,0.0,-84.24732852165133,-10.414881907651463,84.34241823546127,False,True,0,0,0
1713606756.5452337,120,90,0.0,0.0,-84.65987487189591,-10.240664037756192,84.74518605870486,False,True,0,0,0
1713606756.9225044,120,90,0.0,0.0,-85.15298001105224,-10.072544301167998,85.22786123674386,False,True,0,0,0
1713606757.5461144,120,90,0.0,0.0,-84.78210693125884,-10.044378508090082,84.86229852773128,False,True,0,0,0
1713606757.9221509,120,90,0.0,0.0,-84.04098100017157,-9.900478738477048,84.13003754478918,False,True,0,0,0
1713606758.547194,120,90,0.0,0.0,-85.07101605662773,-10.054951049864103,85.14690451184256,False,True,0,0,0
1713606758.9222274,120,64.5,0.0,0.0,-82.62748363522286,-9.396355929537838,82.72694249272149,False,True,0,1,0
1713606759.5431833,120,58.9,0.0,0.0,-87.15886795837349,-7.105861535119265,87.18070757308553,False,True,0,1,0
1713606759.922403,120,8.8,0.0,0.0,-84.36251632576379,-10.968312796896562,84.46582320620618,False,True,0,1,0
1713606760.5435538,120,63.9,0.0,0.0,-85.04154908051463,-10.020585609786796,85.1173738303583,False,True,0,1,0
1713606760.9213998,120,90,0.0,0.0,-85.381035750841,-9.62629391425596,85.44621181554649,False,True,0,0,0
1713606761.5410874,95.6,70.0,0.0,0.0,-82.24488410943391,-9.136505775905306,82.34386821891206,False,True,1,1,0
1713606761.922208,120,90,0.0,0.0,-84.92762634136592,-10.133444283487602,85.00695459809155,False,True,0,0,0
1713606762.5472496,120,90,0.0,0.0,-87.61751488493961,-11.914263875642007,87.66886793601029,False,True,0,0,0
1713606762.9225855,120,90,0.0,0.0,-85.20788411446408,-9.991697160382929,85.28073267731516,False,True,0,0,0
1713606763.5473351,120,90,0.0,0.0,-85.0828428313411,-10.075758926265,85.15886114974383,False,True,0,0,0
