Timestamp,UltrasonicHead,UltrasonicMid,Latitude,Longitude,GyroX,GyroY,GyroZ,IRFront,IRBack,IsHeadObstacle,IsMidObstacle,IsStaircase
1713607496.8346303,120,90,0.0,0.0,-28.23264344458695,-8.8451459067856,29.47663768432663,False,True,0,0,0
1713607497.5806594,120,90,0.0,0.0,-32.40944077575934,-2.0497188672388447,32.46714053081376,False,True,0,0,0
1713607497.7840536,120,90,0.0,0.0,-40.541045299370396,-6.3741185687322,40.953419230957216,False,True,0,0,0
1713607498.4163902,120,90,0.0,0.0,-28.865901035984336,-3.222167290602963,29.029791268856812,False,True,0,0,0
1713607498.7838614,120,90,0.0,0.0,-33.42064791397027,-6.107104649115813,33.91023965230213,False,True,0,0,0
1713607499.4152455,120,90,0.0,0.0,-31.826330272901053,-5.381868973445451,32.23097916398355,False,True,0,0,0
1713607499.784096,120,90,0.0,0.0,-33.146995832256,-2.580423831237791,33.235851875772134,False,True,0,0,0
1713617270.8564425,114.4,90,0.0,0.0,-36.11252242617372,-4.040314309353474,36.30725320818383,False,True,1,0,0
1713617271.2327042,120,90,0.0,0.0,-51.59119865419891,-6.5321833571199885,51.88550381675659,False,True,0,0,0
1713617271.8595657,120,90,0.0,0.0,-20.157228005022848,-10.677066442579106,22.705955174936175,False,True,0,0,0
1713617272.2326205,120,37.1,0.0,0.0,-33.83591985288426,-3.9752528010357593,34.041009653004885,False,True,0,1,0
1713617272.8584964,120,90,0.0,0.0,-33.10087514930206,-0.1499520730094188,33.10117614501144,False,True,0,0,0
1713617273.2329624,120,90,0.0,0.0,-30.62219295360443,1.2381919104391512,30.64478719724815,False,True,0,0,0
1713617273.8581345,120,90,0.0,0.0,-31.77570744833921,-0.5385407421744036,31.779793063445968,False,True,0,0,0
1713617274.2324307,120,90,0.0,0.0,-32.97338577924095,-3.4578078361075044,33.13382330349356,False,True,0,0,0
1713617274.8568156,113.9,83.2,0.0,0.0,-30.39138600939879,-7.9566219731523224,31.319086754226557,False,True,1,1,0
1713617275.232836,90.3,73.9,0.0,0.0,-29.767899572597308,-7.395086632501892,30.590824004245583,False,True,1,1,0
1713617275.853777,102.0,71.8,0.0,0.0,-34.04754088797493,-6.099039365385221,34.52455734825356,False,True,1,1,0
1713617276.2329667,78.7,64.8,0.0,0.0,-32.27884808965121,-1.6554446676860914,32.31668695673585,False,True,1,1,0
1713617276.8524942,74.8,61.5,0.0,0.0,-34.0780843633017,-0.13381752189688387,34.07831536140116,False,True,1,1,0
1713617277.2327337,75.3,62.0,0.0,0.0,-15.448493106328234,5.03035741858992,16.227875082013902,False,True,1,1,0
1713617277.8530607,84.4,67.9,0.0,0.0,-32.426029582877845,-4.941727010774749,32.7597649879442,False,True,1,1,0
1713617278.232834,115.7,73.8,0.0,0.0,-33.493379632615884,-3.927705108668741,33.696204855860664,False,True,1,1,0
1713617278.856905,120,77.6,0.0,0.0,-57.786080718158175,-8.601876880989991,58.19125877475222,False,True,0,1,0
1713617279.2328207,117.8,78.1,0.0,0.0,-28.888760037579278,-2.9913580919363025,29.02993456863409,False,True,1,1,0
1713617279.8547544,94.8,81.1,0.0,0.0,-35.00987398541671,-1.1016378224352315,35.0249902271348,False,True,1,1,0
1713617280.232658,120,78.8,0.0,0.0,-33.62406259484687,-3.4154047659407705,33.7767875121763,False,True,0,1,0
1713617280.859152,120,90,0.0,0.0,-33.21334939077399,-1.8709298644436134,33.259972592936734,False,True,0,0,0
1713617281.2327511,120,84.0,0.0,0.0,-31.79757989933216,-8.791395749618207,32.86731451369015,False,True,0,1,0
1713617281.862567,120,90,0.0,0.0,-33.04438735261534,-3.1128502950132324,33.1741197719471,False,True,0,0,0
1713617282.2328858,120,42.3,0.0,0.0,-36.419036747926945,0.6170698838455091,36.423540390201225,False,True,0,1,0
1713617282.3795557,120,90,0.0,0.0,-35.02460387842929,-7.803438368169646,35.77466973024673,False,False,0,0,0
1713617283.0038052,120,67.2,0.0,0.0,-33.85334337303664,-4.762578894244389,34.14713523069226,False,False,0,1,0
1713617283.2328162,120,51.1,0.0,0.0,-31.48149512772125,-4.96800705006646,31.831261920675708,False,False,0,1,0
1713617283.3578713,120,46.2,0.0,0.0,-35.75266209557124,-7.282486242030321,36.38971772864803,False,False,0,1,0
1713617283.9824524,120,46.0,0.0,0.0,-34.51433529409486,-6.913083047455681,35.115514669066,False,False,0,1,0
1713617284.2329063,120,90,0.0,0.0,-34.66889515566031,-4.533090383961664,34.92719499840926,False,False,0,0,0
1713617284.3795824,120,90,0.0,0.0,-33.580241874942615,-1.3436917482242292,33.60396586580644,False,False,0,0,0
1713617285.0092802,120,90,0.0,0.0,-32.399057022088634,-1.338201143034585,32.42367350319299,False,False,0,0,0
1713617285.2322042,120,90,0.0,0.0,-33.960130108647675,-2.022475695474475,34.013088609585246,False,False,0,0,0
1713617285.3788803,120,90,0.0,0.0,-32.26223565092849,-1.7195313249614814,32.30308520356593,False,False,0,0,0
1713617286.008945,120,90,0.0,0.0,-32.11549919759193,-3.7049400573247837,32.3057718780288,False,False,0,0,0
1713617286.2328207,120,90,0.0,0.0,-38.10334825067187,-7.9090882832805525,38.793074063900924,False,True,0,0,0
1713617286.3794866,120,90,0.0,0.0,-36.41881732310221,-5.760687021945518,36.80921852898934,False,True,0,0,0
1713617287.0087593,120,90,0.0,0.0,-32.176607965864825,-4.63245387860489,32.472879772477235,False,True,0,0,0
1713617287.2328532,120,90,0.0,0.0,-43.99520057107934,-6.2936512998432015,44.35169875741951,False,True,0,0,0
1713617287.37952,120,90,0.0,0.0,-37.908301604027955,-4.251475193621901,38.11031011278118,False,True,0,0,0
1713617288.017783,120,90,0.0,0.0,-33.458810950608076,-4.7654930467823595,33.75735027195742,False,True,0,0,0
1713617288.2329688,120,90,0.0,0.0,-31.712936001214292,-0.20436427794220854,31.71352581895271,False,True,0,0,0
1713617288.3796394,120,90,0.0,0.0,-30.24936131744065,-1.1917252573305281,30.27060610596094,False,True,0,0,0
1713617289.0063114,120,90,0.0,0.0,-35.15074513709819,0.6582182378071059,35.15611418322595,False,True,0,0,0
1713617289.2330627,120,90,0.0,0.0,-30.926332775466673,12.615505671709437,33.16288611680702,False,True,0,0,0
1713617289.3795147,120,90,0.0,0.0,-31.27348320979625,5.99796855219064,31.786132357642355,True,True,0,0,1
1713617290.007956,120,90,0.0,0.0,-32.70230712633998,3.060254811124795,32.829348334867525,True,True,0,0,1
1713617290.232725,120,90,0.0,0.0,-45.87221455847479,-4.938430924610141,46.078171441590655,False,True,0,0,0
1713617290.379404,120,90,0.0,0.0,-35.68067860864048,4.417312833276236,35.917021427085714,False,True,0,0,0
1713617290.9975777,4.1,90,0.0,0.0,-31.000320521693922,-4.318566994354166,31.26999868436462,False,True,1,0,0
1713617291.2329333,120,90,0.0,0.0,-31.50084876920388,-6.619072734906427,32.1186224275239,False,True,0,0,0
1713617291.3796124,120,52.4,0.0,0.0,-31.865118063494272,-5.302803839562788,32.25745099401971,False,True,0,1,0
1713617291.9975917,65.5,50.2,0.0,0.0,-36.311152323805764,-19.06816348653792,40.3946745033627,False,True,1,1,0
1713617292.232089,79.3,51.8,0.0,0.0,-7.689774894387931,-7.182461142549217,10.507613543782602,False,True,1,1,0
1713617292.3787687,120,56.9,0.0,0.0,-30.65431177380225,-2.298675206114885,30.73201314788768,False,True,0,1,0
1713617292.9982662,73.3,60.7,0.0,0.0,-33.59445925947056,-2.1505200075198387,33.65516080948215,False,True,1,1,0
1713617293.232837,120,90,0.0,0.0,-32.62285508561487,-2.226475127986131,32.690368284369214,False,True,0,0,0
1713617293.357891,108.0,90,0.0,0.0,-33.17931275247613,-5.445911086094711,33.5727735277995,False,True,1,0,0
1713617293.9810824,114.8,90,0.0,0.0,-31.884073985091746,1.538250263454075,31.917251299390028,False,True,1,0,0
1713617294.2332106,120,90,0.0,0.0,-30.70349196489878,-8.556715753415979,31.761069873266933,False,True,0,0,0
1713617294.3665388,120,90,0.0,0.0,-47.855323038973566,-5.573099157467178,48.09994969338362,False,True,0,0,0
1713617295.0010672,120,87.9,0.0,0.0,-32.31149381337294,-5.8666145344538805,32.782908164771854,False,True,0,1,0
1713617295.2331936,120,76.2,0.0,0.0,-31.32319836309682,-1.0108462302425336,31.337847386084754,False,True,0,1,0
1713617295.358197,0.1,75.4,0.0,0.0,-32.64788182736594,-2.10568556494654,32.70821704449031,False,True,1,1,0
1713617295.9913473,120,74.4,0.0,0.0,-31.76491508569889,-3.2583840099197756,31.91419674739284,False,True,0,1,0
1713617296.2321532,120,72.9,0.0,0.0,-7.48549289218986,10.212135350721761,12.638237002469427,False,True,0,1,0
1713617296.3787923,120,76.2,0.0,0.0,-30.771035464203422,-7.088631971629059,31.498795217229205,False,True,0,1,0
1713617297.0245643,120,90,0.0,0.0,-30.64094224698478,-6.408587253168852,31.240074218064912,False,True,0,0,0
1713617297.3326898,120,46.4,0.0,0.0,-33.028102707514485,-9.177044928077587,34.139669602075486,False,True,0,1,0
1713617297.9717302,120,90,0.0,0.0,-30.430746593202898,-10.862201980736819,32.135402450647,False,True,0,0,0
1713617298.2326221,120,43.5,0.0,0.0,-28.995590125280525,-6.34194045154889,29.622089179082874,False,True,0,1,0
1713617298.3876288,120,44.2,0.0,0.0,-31.16082906210681,-7.816224918778557,32.03026591209447,False,True,0,1,0
1713617299.0313966,120,90,0.0,0.0,-30.14705969033935,-5.273464882925715,30.562039744441513,False,True,0,0,0
1713617299.3325958,120,45.9,0.0,0.0,-36.08454917018014,-1.453047545258389,36.10982144037435,False,False,0,1,0
1713617300.1514688,120,90,0.0,0.0,-31.240441970000447,-3.285592540763014,31.39535808449249,False,True,0,0,0
1713617300.9252703,120,90,0.0,0.0,-32.41656730054244,-10.007977627242168,33.76463760007326,False,True,0,0,0
1713617301.2329144,120,90,0.0,0.0,-31.218729278815584,-3.862154852934915,31.432764519816114,False,True,0,0,0
1713617301.3795907,120,90,0.0,0.0,-31.38634644622002,-2.376472612799753,31.46702652859643,False,True,0,0,0
1713617302.0137324,120,90,0.0,0.0,-34.39902271563533,1.074873023067327,34.413744958612085,False,True,0,0,0
1713617302.2326717,120,78.2,0.0,0.0,-30.111146463271275,-3.409874484915102,30.28559818815484,False,True,0,1,0
1713617303.0394418,120,90,0.0,0.0,-30.597784209334225,-2.94251434308563,30.725290395455765,False,True,0,0,0
1713617303.3322217,120,76.7,0.0,0.0,-31.536540433615272,-6.789525747148315,32.18532133895124,False,True,0,1,0
1713617304.2329032,120,52.9,0.0,0.0,-30.052150312558002,3.0036412061518556,30.18792042421745,False,True,0,1,0
1713617304.3793535,120,53.1,0.0,0.0,-31.818790916920907,5.229416216681688,32.20108590257399,False,False,0,1,0
1713617305.0323312,120,90,0.0,0.0,-36.64518134181401,-1.1473311878063792,36.66062048637794,False,True,0,0,0
1713617305.2332733,120,63.9,0.0,0.0,-31.052679036228902,-4.255402115954055,31.314021981969642,False,True,0,1,0
1713617305.388264,120,90,0.0,0.0,-33.92743344221658,-6.08834792111583,34.404919093539256,False,True,0,0,0
1713617306.0248768,120,90,0.0,0.0,-32.128735267878504,-5.22214189135865,32.50545762191269,False,True,0,0,0
1713617306.2500746,120,90,0.0,0.0,-29.636824868520495,-10.86800570457493,31.395924615353653,False,True,0,0,0
1713617307.11486,120,90,0.0,0.0,-30.267330242300346,-12.749384205722006,32.606771440677676,False,True,0,0,0
1713617307.9391894,120,90,0.0,0.0,-30.265915843859208,-15.087615757657417,33.49613940408769,False,True,0,0,0
1713617308.236432,120,90,0.0,0.0,-32.49507880121272,-3.318332664681033,32.64558925673174,False,True,0,0,0
1713617308.3831172,120,90,0.0,0.0,-34.02064989180489,-0.7151178986510995,34.02726040075992,False,False,0,0,0
1713617309.020209,120,90,0.0,0.0,-34.74934490226439,-2.703161029415679,34.841142868367065,False,True,0,0,0
1713617309.2336686,120,90,0.0,0.0,-25.851364886948538,1.7829763643623824,25.908557498858325,False,True,0,0,0
1713617309.3803747,120,90,0.0,0.0,-31.460873830393254,-4.55237607519355,31.755062033059183,False,True,0,0,0
1713617310.2337766,120,90,0.0,0.0,-29.761716341323623,-6.231165175115044,30.348442962137817,False,True,0,0,0
1713617310.3804471,120,84.6,0.0,0.0,-29.94704523216921,-7.940509672344519,30.88723398410148,False,True,0,1,0
1713617311.0106723,120,85.4,0.0,0.0,-30.622439003647486,-2.335578816995568,30.70275356528671,False,True,0,1,0
1713617311.2336597,120,84.6,0.0,0.0,-31.64658748585146,-2.7617474050160147,31.754397439740476,False,True,0,1,0
1713617311.943426,120,85.7,0.0,0.0,-31.406476444412736,-1.777222783684175,31.4515881912968,False,True,0,1,0
1713617312.2338686,120,90,0.0,0.0,-30.822556346104708,0.4915286331791642,30.82608978697392,False,True,0,0,0
1713617312.3805234,120,90,0.0,0.0,-30.08572903260063,-4.196022756507192,30.349767895741557,False,True,0,0,0
1713617313.0158324,120,90,0.0,0.0,-32.97142977785182,-4.787949391266299,33.27837653495164,False,True,0,0,0
1713617313.2347796,120,90,0.0,0.0,-33.39258432420506,-7.775482418890121,34.183469157591674,False,False,0,0,0
1713617313.3814602,120,90,0.0,0.0,-34.62709097086203,-6.59121729686901,35.17175765325072,False,False,0,0,0
1713617314.0102115,120,90,0.0,0.0,-32.09791425246655,-6.193930499718112,32.627257267407565,False,False,0,0,0
1713617314.2329981,120,90,0.0,0.0,-32.98833262281593,-4.613496059836522,33.27323156888263,False,False,0,0,0
1713617314.3580396,71.5,74.9,0.0,0.0,-28.54592011434366,-4.75129435646596,28.90577824085745,False,False,0,1,0
1713617314.9811563,120,86.1,0.0,0.0,-31.19255635840323,-5.693281951744867,31.656273392862442,False,False,0,1,0
1713617315.2339559,120,64.0,0.0,0.0,-31.659707587549875,-5.269022580163376,32.0501695891612,False,True,0,1,0
1713617315.3589613,84.4,62.8,0.0,0.0,-29.447034808418017,-5.194896551164358,29.861254521119413,False,False,0,1,0
1713617315.9815488,120,78.2,0.0,0.0,-31.229747757058288,-4.282209890236279,31.492552375879,False,False,0,1,0
1713617316.2338338,120,84.0,0.0,0.0,-28.599338394649575,-1.215955270967364,28.62299453330349,False,False,0,1,0
1713617316.3804884,120,88.5,0.0,0.0,-31.289548017899392,-2.889938762796667,31.409237300206872,False,False,0,1,0
1713617317.0089765,120,90,0.0,0.0,-31.85626170116093,-2.202498528762465,31.924314898472307,False,False,0,0,0
1713617317.2339575,99.9,86.8,0.0,0.0,-30.910126891521287,-3.7471899711036447,31.114106267434693,False,True,1,1,0
1713617317.367254,96.3,88.9,0.0,0.0,-31.464143630865756,-6.200932069000324,32.007745691177526,False,False,0,1,0
1713617317.9959948,120,90,0.0,0.0,-29.928443574350904,-2.3613476102576327,30.0128479033035,False,False,0,0,0
1713617318.2340653,120,74.7,0.0,0.0,-30.675220658980205,-7.394757058627421,31.469331727850438,False,False,0,1,0
1713617318.9084814,120,8.4,0.0,0.0,-30.970061316500967,-5.351763995016049,31.383741898030483,False,True,0,1,0
1713617319.2342343,120,80.8,0.0,0.0,-30.93129678962728,-3.5411644169624705,31.11337525429323,False,True,0,1,0
1713617319.380689,120,90,0.0,0.0,-31.494277735195165,1.0894466155432407,31.511179019684864,False,True,0,0,0
1713617320.0147507,120,90,0.0,0.0,-30.30254520571988,0.4350844611200917,30.30537174269174,False,True,0,0,0
1713617320.2342997,120,90,0.0,0.0,-30.923034591870525,1.2495263658524516,30.94577120932629,False,False,0,0,0
1713617320.3892832,120,90,0.0,0.0,-35.07182209655974,1.7257417242531634,35.10882037825172,False,False,0,0,0
1713617321.23405,120,90,0.0,0.0,-36.15144757834854,2.036304618620983,36.200942140684745,True,False,0,0,0
1713617321.3806772,120,25.3,0.0,0.0,-29.86380204962971,-4.422265411061634,30.15955127533416,True,False,0,1,0
1713617322.2369268,120,90,0.0,0.0,-30.4531282418393,-3.7967524344577153,30.6663375295609,False,False,0,0,0
1713617322.383588,103.5,90,0.0,0.0,-30.276705483651288,-2.762426789579752,30.390556499079796,False,False,0,0,0
1713617323.007564,110.8,90,0.0,0.0,-30.93146266810905,-4.958806003706744,31.2874963483774,False,False,0,0,0
1713617323.2338667,107.8,90,0.0,0.0,-29.492491930018907,-1.9974582542346533,29.5539866427359,False,True,1,0,0
1713617323.3805294,120,90,0.0,0.0,-28.903829254185787,-5.693721902420175,29.41173667643265,False,True,0,0,0
1713617324.0131876,120,90,0.0,0.0,-44.75742829301685,-11.835389775978468,45.972931971488556,False,True,0,0,0
1713617324.2342246,99.0,90,0.0,0.0,-30.70606249890248,-2.2093354715032425,30.77770108410595,False,True,1,0,0
1713617324.359269,61.3,90,0.0,0.0,-31.667216429436184,1.3423651977317366,31.692699525049633,False,True,1,0,0
1713617324.9820845,102.0,90,0.0,0.0,-33.27936429253847,-0.6608230924082916,33.285169746389606,False,True,1,0,0
1713617325.2334204,120,90,0.0,0.0,-29.091500873811793,-3.3138793406449216,29.263230863000636,False,True,0,0,0
1713617325.3671775,120,90,0.0,0.0,-29.606753651601334,-4.715731525536308,29.946313272640737,False,True,0,0,0
1713617326.00057,120,90,0.0,0.0,-30.172774259507147,-6.060725592014761,30.719151237879498,False,True,0,0,0
1713617326.2342882,120,90,0.0,0.0,-29.458921095098912,-2.7644232408561074,29.57675420734706,False,True,0,0,0
1713617326.3759425,120,90,0.0,0.0,-28.583007530088572,1.335965549448992,28.611580546688604,False,True,0,0,0
1713617327.007697,120,90,0.0,0.0,-32.336741751269166,-5.22004801127776,32.71017782021737,False,True,0,0,0
1713617327.23447,120,90,0.0,0.0,-31.973449473011666,-2.1956284346992088,32.040772271879426,False,True,0,0,0
1713617327.3678372,120,90,0.0,0.0,-32.51112871788115,-5.564901222645171,32.93239186607659,False,True,0,0,0
1713617327.9993372,120,90,0.0,0.0,-30.571081325271635,-5.718080395049482,31.050316732857386,False,True,0,0,0
1713617328.2342925,120,90,0.0,0.0,-32.05509695500527,-5.848422095298929,32.52822688192221,False,False,0,0,0
1713617328.367661,120,90,0.0,0.0,-30.45570659485425,-9.245856135760382,31.698826224446165,False,True,0,0,0
1713617328.9994476,120,90,0.0,0.0,-28.242827763242676,-7.735847026916189,29.1987627865325,False,True,0,0,0
1713617329.2343507,120,90,0.0,0.0,-31.79742597942369,-10.453981397099456,33.29987408427139,False,True,0,0,0
1713617329.3676777,120,66.1,0.0,0.0,-29.55660863125903,-8.688923300178645,30.69628577060134,False,True,0,1,0
1713617329.9966145,120,90,0.0,0.0,-29.73247088298933,-7.916196521455639,30.67491634121338,False,True,0,0,0
1713617330.234395,120,79.4,0.0,0.0,-31.942353048201177,-2.7180532966780926,32.0455908053512,False,True,0,1,0
1713617330.3677647,120,82.7,0.0,0.0,-32.117470879446564,-4.994191483371549,32.462344161075166,False,True,0,1,0
1713617330.9955227,120,76.4,0.0,0.0,-33.03981949902726,-7.397046555362883,33.76589859186122,False,True,0,1,0
1713617331.23421,120,56.9,0.0,0.0,-30.491787161668316,-8.45909710641091,31.53426256908896,False,True,0,1,0
1713617331.3675413,120,58.0,0.0,0.0,-25.694726500243622,-3.6455569000197476,25.934642926249882,False,True,0,1,0
1713617331.9948132,120,87.5,0.0,0.0,-29.66617835260575,-6.765105434860312,30.359188788198946,False,True,0,1,0
1713617332.2337515,120,81.3,0.0,0.0,-28.597508540617735,-4.831861113000787,28.968807101431498,False,True,0,1,0
1713617332.3671255,120,65.5,0.0,0.0,-28.52433113841591,-6.03373932021673,29.102967937766973,False,True,0,1,0
1713617333.1291652,120,60.7,0.0,0.0,-32.20206364864323,-5.624029160206426,32.63736964066304,False,True,0,1,0
1713617333.2846153,120,56.9,0.0,0.0,-32.22807962719956,-5.036539156977893,32.57730967122147,False,True,0,1,0
1713617333.9090464,120,28.3,0.0,0.0,-28.869134125765363,-3.5882271823108938,29.07221226657601,False,True,0,1,0
1713617334.237254,120,53.1,0.0,0.0,-27.745269274582558,-4.019822905509495,28.012056115553737,False,True,0,1,0
1713617334.3591492,56.2,66.2,0.0,0.0,-25.36393354877747,-3.656094690740995,25.60880952434541,False,True,1,1,0
1713617334.986734,120,68.0,0.0,0.0,-29.169109626398367,-7.25544746336205,29.980750810024436,False,True,0,1,0
1713617335.234317,120,90,0.0,0.0,-34.873308279512656,-1.2321903493649484,34.8923147574228,False,False,0,0,0
1713617335.359326,79.7,90,0.0,0.0,-36.34008722661334,2.59748665096989,36.4200331668803,False,False,0,0,0
1713617335.9781113,76.9,39.2,0.0,0.0,-37.498746345954075,2.8371904662483827,37.5901836872718,False,False,0,1,0
1713617336.2344387,75.9,44.1,0.0,0.0,-29.474521551328813,4.829634506138438,29.8324831864503,False,False,0,1,0
1713617336.3594525,120,54.8,0.0,0.0,-33.20446248590095,0.6801555106082434,33.21063011229324,False,False,0,1,0
1713617337.0449715,120,48.7,0.0,0.0,-33.394058997823045,0.7495867730553646,33.40149612926113,False,False,0,1,0
1713617337.2344005,120,90,0.0,0.0,-32.03120432871902,2.6532976306711404,32.129251025092586,False,False,0,0,0
1713617337.3810575,120,90,0.0,0.0,-31.4570711450543,1.4194206959168856,31.485797523889925,False,False,0,0,0
1713617337.999972,41.1,90,0.0,0.0,-31.775407779218668,3.607216274659679,31.958191841167345,False,True,1,0,0
1713617338.2343688,120,90,0.0,0.0,-31.131589565715302,-2.8457072742920735,31.24837168595308,False,True,0,0,0
1713617338.895596,120,90,0.0,0.0,-31.89219740782594,-6.183968278636908,32.42402399924556,False,True,0,0,0
1713617339.234632,120,90,0.0,0.0,-30.790006860023215,0.5898997079822322,30.795102588698555,False,True,0,0,0
1713617339.3813004,120,90,0.0,0.0,-30.499403303360527,8.592018850285598,31.57401395796491,False,True,0,0,0
1713617340.01291,120,90,0.0,0.0,-36.13948330602397,0.9481449713622904,36.15022440142717,False,True,0,0,0
1713617340.234849,120,75.7,0.0,0.0,6.159163029143084,4.558357465627776,7.657269685378909,False,True,0,1,0
1713617340.3682115,120,67.7,0.0,0.0,-28.552703886138605,-0.9901972394366668,28.56842393951246,False,True,0,1,0
1713617340.989851,108.9,68.1,0.0,0.0,-29.302319277472805,-9.36344115478268,30.635054372373382,False,True,1,1,0
1713617341.2345998,120,90,0.0,0.0,-6.516563421274796,-7.197785433977055,9.697932450677637,False,True,0,0,0
1713617341.3812325,120,82.2,0.0,0.0,-36.408774567772355,5.476681467572877,36.761942491355704,False,True,0,1,0
1713617342.007956,120,79.1,0.0,0.0,-30.589532663075815,0.3135120813129222,30.59098359333493,False,True,0,1,0
1713617342.2347393,120,76.6,0.0,0.0,-34.92893304115012,-1.8357084605109641,34.971016322273066,False,True,0,1,0
1713617342.3814297,120,90,0.0,0.0,-33.03289762341504,-1.8872410676656324,33.08066390670411,False,True,0,0,0
1713617343.0111353,120,90,0.0,0.0,173.48019824834304,74.31208801422856,105.5838657452912,False,True,0,0,0
1713617343.2347558,120,90,0.0,0.0,-32.30240447239487,-8.058400201163746,33.18650498118294,False,True,0,0,0
1713617343.9476624,120,45.4,0.0,0.0,-20.315349888076806,0.74988232782365,20.328600526573776,False,True,0,1,0
1713617344.235057,120,90,0.0,0.0,-32.77559383139746,0.908165643431166,32.78677058568731,False,True,0,0,0
1713617344.8850799,120,90,0.0,0.0,-29.6544954572029,-5.217929393920849,30.068902812545392,False,False,0,0,0
1713617345.2357752,120,90,0.0,0.0,-30.78865141743916,-0.26992492193578105,30.789718475179775,False,False,0,0,0
1713617346.0715039,120,90,0.0,0.0,-36.967352438460765,-6.815154149557794,37.50192907571012,False,False,0,0,0
1713617346.2355764,120,90,0.0,0.0,-31.49245229683364,-2.3864912722483567,31.573476091669683,False,False,0,0,0
1713617346.886307,120,90,0.0,0.0,-38.11655203847091,-5.879639049575641,38.49910960918185,False,True,0,0,0
1713617347.2356074,114.3,90,0.0,0.0,-28.000931795858673,-0.6019260923736517,28.006877399300503,False,True,1,0,0
1713617347.3607092,108.9,90,0.0,0.0,-32.44566910290362,-0.23417837244524345,32.446421864934734,False,True,1,0,0
1713617347.9845226,108.4,90,0.0,0.0,-33.20182206706671,0.26218134285696,33.20273867499357,False,True,1,0,0
1713617348.3355017,120,90,0.0,0.0,-28.68196982176806,-2.3460066271323345,28.76962782461366,False,True,0,0,0
1713617348.9876602,120,90,0.0,0.0,-16.786365651575995,-2.8662629051170927,17.02236998723643,False,True,0,0,0
1713617349.3354077,120,90,0.0,0.0,-31.34971314742772,-8.111767478871796,32.278408660816616,False,True,0,0,0
1713617349.9835496,120,90,0.0,0.0,-30.86362604067484,-4.8894122553258255,31.21074212599586,False,True,0,0,0
1713617350.2356105,120,90,0.0,0.0,-47.9152468471968,-1.6954856739785389,47.937896188576616,False,True,0,0,0
1713617350.8841772,120,90,0.0,0.0,-32.05652843141827,-0.9401778779588277,32.068843616574476,False,True,0,0,0
1713617351.2358263,120,90,0.0,0.0,-80.71657160554498,-0.6161670941054537,80.71711316920248,False,True,0,0,0
1713617351.8838856,120,90,0.0,0.0,-32.24393201850491,-9.063010021565294,33.360693596978116,False,True,0,0,0
1713617352.285268,120,90,0.0,0.0,-27.293688441868103,-7.37397458864664,28.19822633030336,False,True,0,0,0
1713617353.235743,120,90,0.0,0.0,-31.90708964253562,-11.869426339045804,33.82355233926118,False,True,0,0,0
1713617354.053774,120,90,0.0,0.0,-30.286227932949227,-2.70692904584472,30.395516945287934,False,True,0,0,0
1713617354.2347958,120,90,0.0,0.0,-32.35111748337499,-3.2321050326765537,32.49471644295592,False,True,0,0,0
1713617354.3815262,120,90,0.0,0.0,-33.54113070033109,-9.381417597187921,34.68011784667594,False,True,0,0,0
